sample_num,speciesS,initialAs,N_EMS_11,time_to_infectious,time_to_symptoms,time_to_hospitalization,time_to_critical,time_to_death,time_to_detection,time_to_detection_As,time_to_detection_Sym,time_to_detection_Sys,recovery_time_asymp,recovery_time_mild,recovery_time_hosp,recovery_time_crit,fraction_symptomatic,fraction_severe,fraction_critical,cfr,reduced_inf_of_det_cases,d_Sys,d_As,d_P,d_Sys_incr1,d_Sys_incr2,d_Sys_incr3,d_Sys_incr4,d_Sys_incr5,d_Sys_incr6,d_Sys_incr7,fraction_critical_incr1,fraction_critical_incr2,fraction_critical_incr3,ki_multiplier_3a_EMS_11,ki_multiplier_3b_EMS_11,ki_multiplier_3c_EMS_11,ki_multiplier_4_EMS_11,ki_multiplier_5_EMS_11,ki_multiplier_time_4_EMS_11,ki_multiplier_time_5_EMS_11,ki_multiplier_6_EMS_11,ki_multiplier_7_EMS_11,ki_multiplier_time_6_EMS_11,ki_multiplier_time_7_EMS_11,ki_multiplier_8_EMS_11,ki_multiplier_time_8_EMS_11,d_Sym_EMS_11,d_Sym_change1_EMS_11,d_Sym_change2_EMS_11,d_Sym_change3_EMS_11,d_Sym_change4_EMS_11,d_Sym_change5_EMS_11,reopening_multiplier_4_EMS_11,d_Sym_ct1_EMS_11,Ki_EMS_11,time_infection_import_EMS_11,trigger_EMS_11,d_Sym_ct1,change_testDelay_As_1,change_testDelay_Sym_1,reduced_inf_of_det_cases_ct1,trigger_delay_days,initialAs_EMS_11,speciesS_EMS_11,Ki,startdate,ki_multiplier_time_3a,ki_multiplier_time_3b,ki_multiplier_time_3c,socialDistance_rollback_time,gradual_reopening_time1,gradual_reopening_time2,gradual_reopening_time3,gradual_reopening_time4,today,detection_time_1,detection_time_2,detection_time_3,detection_time_4,detection_time_5,detection_time_6,detection_time_7,crit_time_1,crit_time_2,crit_time_3,d_Sym_change_time_1,d_Sym_change_time_2,d_Sym_change_time_3,d_Sym_change_time_4,d_Sym_change_time_5,contact_tracing_start_1,contact_tracing_stop1,change_testDelay_time1,cfr_time_1,cfr_time_2,fraction_dead,fraction_hospitalized,scen_num,capacity_multiplier
359,12830632,10,2716921,4.150794165,3.346054983,4.579395464,5.78969239,4.429811731,2,1.200698574,7,2,8.154020555,9,4.391440695,9.077931182,0.504477245,0.071424018,0.247672318,0.023807154,0.256569413,0.004580335,0,0,0.042598367,0.17233165,0.258866875,0.351866037,0.597240602,0.724124185,0.931345866,0.229145379,0.078679786,0.088165214,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.005215618,0.066563328,0.053394755,0.198808643,0.246394579,0.225794657,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.333321402,0.41900628,360,0
360,12830632,10,2716921,3.896738005,2.741309291,5.754552132,4.725289445,5.712827672,2,4.841754351,7,2,7.614296258,9,5.911397995,9.997000912,0.676763077,0.088959178,0.200049298,0.010566429,0.017008857,0.016160001,0,0,0.037709446,0.189774923,0.213656936,0.423137028,0.462910624,0.652219392,0.949904429,0.13251057,0.08085066,0.057871022,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001953803,0.056706614,0.07608753,0.106115286,0.286181365,0.335404095,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.118778401,0.681172302,361,0
361,12830632,10,2716921,3.743155779,3.14803771,4.214879466,5.369067891,4.95705761,2,1.372750604,7,2,9.458838918,9,5.717744395,8.429922244,0.530467099,0.060351181,0.34012105,0.013872517,0.157357753,0.014523507,0,0,0.053209403,0.126339165,0.270673047,0.364710422,0.480464895,0.788129172,0.825358993,0.191687715,0.070537594,0.055104308,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.009328806,0.071270952,0.061890701,0.116330284,0.178769786,0.363241847,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.229863219,0.430015731,362,0
362,12830632,10,2716921,3.726028928,3.091555058,4.201678711,4.879468111,5.555342359,2,2.219646229,7,2,8.322224698,9,5.523507127,9.152696184,0.605441443,0.098979989,0.2996507,0.02519592,0.115437794,0.005273525,0,0,0.059298936,0.166325973,0.1967923,0.353131639,0.458389496,0.644521344,0.980609069,0.134887081,0.100058587,0.065183084,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.003796612,0.071053679,0.053621906,0.133988306,0.227517579,0.199097093,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.254555698,0.445793602,363,0
363,12830632,10,2716921,4.464652214,2.494511304,5.695948951,5.684870265,5.701449723,2,1.806208951,7,2,7.951274589,9,5.752001959,8.930879476,0.569739929,0.089098697,0.334935941,0.012984509,0.104201273,0.01285948,0,0,0.031839954,0.169884972,0.250459329,0.385102988,0.592746786,0.649695994,0.958608516,0.169955621,0.079794831,0.064658604,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.008216625,0.022258843,0.05737916,0.116694436,0.244214189,0.138147677,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.145731753,0.519332306,364,0
364,12830632,10,2716921,3.57545432,2.730161114,3.304696589,5.752663917,4.933058841,2,4.755942252,7,2,8.775156801,9,4.231422121,9.00372083,0.624093464,0.076150489,0.212126666,0.02129767,0.12256825,7.28e-05,0,0,0.034213451,0.167947605,0.214141324,0.349457718,0.490931257,0.728281953,0.853886653,0.178920401,0.115835815,0.085490206,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004726311,0.030572135,0.05476291,0.12536237,0.27167978,0.230058097,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.279678704,0.508194629,365,0
365,12830632,10,2716921,4.156443975,2.660536432,3.040880295,5.226617485,4.089799158,2,2.224744335,7,2,9.992346678,9,5.330928736,8.721198551,0.536706058,0.071430555,0.248510149,0.018701824,0.296991968,0.001332197,0,0,0.040610676,0.109948982,0.291094909,0.330519712,0.462761398,0.766292709,0.88447176,0.156773042,0.090420145,0.0812708,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004241004,0.036732292,0.085373845,0.188759119,0.288853684,0.378924884,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.261818261,0.48967159,366,0
366,12830632,10,2716921,4.361639844,3.19225956,5.354852248,5.959556886,4.582136998,2,2.837144543,7,2,9.166238452,9,4.460977093,8.09753455,0.676551937,0.063986562,0.249911296,0.010836049,0.165953207,0.01466698,0,0,0.056199032,0.182186979,0.240223237,0.349853039,0.450917111,0.656989717,0.964137321,0.182048609,0.105693672,0.056432773,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006864125,0.028060159,0.074594653,0.170457391,0.299474385,0.306148087,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.16934883,0.580739874,367,0
367,12830632,10,2716921,3.428864539,2.946979089,3.860596392,4.294497797,4.159405291,2,5.162754501,7,2,8.583755023,9,5.135931023,8.463732596,0.594193406,0.090708512,0.26496627,0.019262746,0.222666582,0.01106658,0,0,0.056055979,0.106061796,0.225307148,0.406322971,0.539615806,0.698344462,0.963608031,0.136622784,0.093170688,0.057570752,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.008222366,0.04210839,0.076491415,0.175365309,0.185169508,0.200451653,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.21235875,0.52267498,368,0
368,12830632,10,2716921,3.574319683,3.193514353,3.470011124,4.259393124,4.221152584,2,2.609436995,7,2,7.907605679,9,5.396953801,8.825796844,0.62397478,0.091487509,0.241139014,0.014922815,0.155764512,0.004069053,0,0,0.064947558,0.136148722,0.307857394,0.339219454,0.543556282,0.612603153,0.865334396,0.146815141,0.084899889,0.070518716,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004179158,0.028474668,0.092084992,0.113434051,0.282738498,0.389391972,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.163113137,0.595747849,369,0
369,12830632,10,2716921,3.601352458,2.70192482,5.025526837,5.811028561,4.747830139,2,5.422653835,7,2,8.02620403,9,4.792256618,9.245920627,0.624769416,0.060670215,0.322948928,0.02158176,0.120221972,0.007470975,0,0,0.057768247,0.147218408,0.260923006,0.366409329,0.489962584,0.718726708,0.871274396,0.16304809,0.082446071,0.051416261,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.008670859,0.047896019,0.055567045,0.107773115,0.180440865,0.178132432,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.355722487,0.321328585,370,0
370,12830632,10,2716921,4.389529619,2.594109365,4.815416723,4.20950675,4.647953816,2,2.489983715,7,2,9.451107765,9,5.172695495,9.290653913,0.528723824,0.092577231,0.276470484,0.016613773,0.263396759,0.013730169,0,0,0.089215908,0.150687313,0.221909043,0.440336259,0.547359178,0.611275104,0.888046004,0.202351714,0.118294214,0.06512477,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.003950298,0.055231987,0.081273754,0.144992871,0.212268359,0.141592954,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.179458523,0.544070993,371,0
371,12830632,10,2716921,4.188331682,3.266347157,4.588773212,5.368877449,5.383787028,2,3.165700681,7,2,7.16759736,9,4.38217996,8.111292105,0.592339826,0.089747895,0.205739862,0.020769042,0.261516436,0.007298784,0,0,0.058706016,0.140587203,0.282475918,0.401820599,0.46056848,0.77489225,0.996342538,0.13485851,0.084700876,0.087953641,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002024934,0.040702525,0.06457566,0.194363247,0.124748114,0.101309693,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.231415363,0.562844775,372,0
372,12830632,10,2716921,3.615993475,3.369882961,4.768199035,4.591475048,5.064947067,2,5.207514618,7,2,7.649663849,9,4.994519184,8.50871758,0.506146176,0.095070444,0.312836031,0.012993579,0.289059218,0.016618226,0,0,0.049955317,0.101306633,0.270562435,0.349325729,0.479022474,0.794448611,0.836901532,0.190100564,0.11575706,0.059105587,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000678368,0.050076693,0.084724489,0.108405278,0.297546699,0.228741983,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.13667317,0.550490799,373,0
373,12830632,10,2716921,3.995590422,3.107625594,4.710996842,4.719273451,5.962040911,2,5.507925145,7,2,9.236309933,9,5.475847474,9.724604317,0.682484638,0.070000713,0.230854713,0.016071933,0.240430948,0.010237601,0,0,0.084417544,0.188085163,0.210333919,0.33189354,0.512131721,0.682554182,0.898779572,0.208854796,0.104939661,0.088603715,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001358306,0.070975724,0.092409184,0.167655006,0.191594209,0.170564098,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.229596698,0.539548589,374,0
374,12830632,10,2716921,3.616206845,3.174382734,4.811860709,4.532786735,5.529739983,2,2.536501221,7,2,8.381696141,9,5.254721541,9.275762111,0.695154337,0.071329918,0.323444956,0.012355822,0.092807238,0.001350448,0,0,0.038077611,0.146196452,0.296285983,0.390364492,0.57663326,0.691239186,0.9620978,0.135035978,0.100803978,0.066311625,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004719292,0.012622369,0.080749321,0.110260695,0.114232484,0.107750196,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.173220748,0.503334296,375,0
375,12830632,10,2716921,3.481232183,3.416995748,4.206770678,5.362830568,5.552374692,2,2.496297793,7,2,8.845027745,9,5.687140274,9.610657302,0.538133738,0.098352459,0.303209381,0.018664395,0.016045921,0.015573788,0,0,0.058397204,0.111911847,0.203904086,0.41960767,0.595201465,0.646798255,0.85904178,0.139559627,0.090188572,0.073705482,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004021913,0.063778913,0.056362763,0.116872339,0.280377738,0.288927492,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.189770499,0.507020121,376,0
376,12830632,10,2716921,3.873098531,3.180308787,5.401876026,5.429967933,5.409187407,2,4.255364656,7,2,9.391484161,9,5.18427264,8.347386682,0.680009512,0.091253604,0.280032893,0.013644201,0.216859796,0.005193411,0,0,0.035553588,0.150797178,0.29508413,0.333499407,0.4887918,0.681841154,0.919003097,0.22466428,0.105025613,0.073305339,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001401424,0.053360766,0.085922585,0.105207705,0.293736608,0.262690819,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.149519591,0.570447516,377,0
377,12830632,10,2716921,3.505619063,2.475595999,5.398207523,4.604890956,5.264884792,2,3.128628665,7,2,7.403850675,9,5.323051163,8.112442801,0.661883375,0.079776723,0.229466782,0.01535513,0.143534412,0.014809007,0,0,0.03649017,0.133768298,0.192658848,0.413117065,0.462105167,0.795769036,0.936814017,0.213762894,0.093513693,0.072384629,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.00175908,0.071542654,0.067477792,0.140702259,0.124942624,0.222928663,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.192476323,0.578056894,378,0
378,12830632,10,2716921,4.086334383,3.226417622,5.659049166,4.750415449,5.679157713,2,3.838943244,7,2,8.130795748,9,5.713533399,9.371543026,0.614488497,0.088651949,0.319886873,0.029991391,0.010931625,0.013912132,0,0,0.061140271,0.166369704,0.242103632,0.428708395,0.553841584,0.743849222,0.867941216,0.191711086,0.117417195,0.055346291,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001553225,0.044753692,0.088761313,0.132335369,0.143099718,0.239677674,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.338304922,0.341808205,379,0
379,12830632,10,2716921,3.441049954,2.970542623,4.472659082,5.468363267,4.413865823,2,1.977669355,7,2,7.694764872,9,4.552481103,8.843435646,0.552615632,0.06268397,0.204848381,0.02806653,0.27464163,0.01511557,0,0,0.064076667,0.175448762,0.196817344,0.374602553,0.453390042,0.734156324,0.976932909,0.18766403,0.073405698,0.053509203,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007593402,0.032229372,0.069888408,0.142866807,0.22013115,0.171622036,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.447746536,0.347405083,380,0
380,12830632,10,2716921,3.934961946,3.152173987,4.695345495,4.485706705,5.116693125,2,4.003058642,7,2,8.348987253,9,4.406869348,9.809640432,0.557365258,0.096280236,0.257988432,0.013449654,0.18757582,0.014285305,0,0,0.031322835,0.151958461,0.214646094,0.371902507,0.461036683,0.692772372,0.814692844,0.182099332,0.094616693,0.055171432,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.005033428,0.064192202,0.082240114,0.100391565,0.271373824,0.181400205,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.139692784,0.602318785,381,0
381,12830632,10,2716921,4.227298659,2.438436917,4.033917642,5.371547544,5.74163351,2,4.752355335,7,2,7.769429709,9,5.006078943,8.346607918,0.539402854,0.068929748,0.329162822,0.026428114,0.199059545,0.008086915,0,0,0.088047746,0.189373863,0.245468906,0.365571082,0.593846026,0.6566509,0.95630953,0.154581607,0.090412168,0.053761681,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001092492,0.013265715,0.080675422,0.132604719,0.23783256,0.105792532,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.383406511,0.287430667,382,0
382,12830632,10,2716921,4.216375758,2.925348281,4.71550144,4.410216648,5.252794201,2,5.15947209,7,2,7.922489716,9,5.296077217,9.671747121,0.609657427,0.06788404,0.263807919,0.010907137,0.207368548,0.011989942,0,0,0.038091155,0.187456688,0.25052421,0.337972637,0.599192103,0.726350515,0.924222638,0.174314691,0.119351205,0.064375014,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002283341,0.078799111,0.061922461,0.117809544,0.267355345,0.399096757,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.160673073,0.575519007,383,0
383,12830632,10,2716921,4.459927262,3.080474949,3.07152908,4.141591694,5.236800803,2,1.160983407,7,2,8.995928721,9,5.814262163,8.826465595,0.637158179,0.082568253,0.311172763,0.011176594,0.051970294,0.006082175,0,0,0.087323564,0.114200065,0.240163522,0.42686009,0.595797118,0.705340128,0.974941388,0.222182347,0.108299925,0.067280098,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000401822,0.062961357,0.057186782,0.102498124,0.138436777,0.217871979,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.135361878,0.553465359,384,0
384,12830632,10,2716921,4.465832113,2.459517609,4.650627765,5.060689664,5.028083598,2,3.978354148,7,2,9.37305966,9,4.071133419,9.488032197,0.643976107,0.079618826,0.231100574,0.022626538,0.192841984,0.012674436,0,0,0.086998046,0.111016386,0.311359795,0.342196672,0.587362286,0.747696021,0.846017419,0.132914811,0.075098218,0.077972862,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001578577,0.011720262,0.065755439,0.10960067,0.18072069,0.328687767,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.284185777,0.484713649,385,0
385,12830632,10,2716921,3.574753008,2.718363118,4.872226767,4.09241031,4.799887588,2,1.467632294,7,2,9.53965596,9,4.518891579,8.485915994,0.506849406,0.073496317,0.265834208,0.018019981,0.294869317,0.005244499,0,0,0.084387869,0.109139389,0.197215475,0.404458086,0.483853082,0.715508005,0.955075921,0.186902687,0.087056267,0.066795256,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006736404,0.05444954,0.07566003,0.114092326,0.235828277,0.329118295,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.245182095,0.488983697,386,0
386,12830632,10,2716921,4.326421015,3.105100333,5.40845731,4.064482139,4.457863409,2,4.84539658,7,2,9.722445894,9,4.862067694,8.04001167,0.589037747,0.067061893,0.274525728,0.020676987,0.137616367,0.013766474,0,0,0.03617432,0.099647536,0.285807386,0.340477895,0.462275583,0.649150551,0.856174373,0.151713919,0.098263045,0.080003099,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000950388,0.012319423,0.054095545,0.152979847,0.122386456,0.317044263,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.308326915,0.417147357,387,0
387,12830632,10,2716921,4.312589331,3.334530162,4.969388202,4.494801322,5.441017191,2,2.271456466,7,2,8.951065529,9,4.024706261,8.642136917,0.549596526,0.067902982,0.321510735,0.020976404,0.244239472,0.013427206,0,0,0.068276253,0.187762182,0.281475046,0.355808228,0.547919183,0.70891576,0.998730063,0.225763655,0.081360774,0.06841512,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002817048,0.076165939,0.061127272,0.1148075,0.164394055,0.273806238,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.308917269,0.369571996,388,0
388,12830632,10,2716921,4.017153964,3.335235797,5.913108946,4.499290097,4.346485935,2,4.809125637,7,2,7.326000593,9,5.010957511,9.664402397,0.554911617,0.069658287,0.260933415,0.019039801,0.173755992,0.009360729,0,0,0.074936517,0.134348826,0.223867898,0.350878484,0.475373705,0.603108437,0.907195768,0.197305082,0.083190877,0.051338793,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.00115894,0.017233919,0.078753962,0.144011764,0.284032857,0.140484674,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.273331454,0.465735131,389,0
389,12830632,10,2716921,4.226315077,2.486292565,5.843643762,5.1558548,4.130230937,2,5.425818864,7,2,8.348988682,9,4.404611171,9.227017552,0.554223729,0.083262064,0.230676863,0.021932067,0.149688714,0.009571026,0,0,0.054771449,0.123386769,0.304399191,0.446610321,0.533881172,0.608398005,0.849302046,0.213134432,0.076728767,0.053630963,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007540569,0.062474507,0.096354298,0.13137443,0.200103369,0.362342428,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.263410075,0.505913062,390,0
390,12830632,10,2716921,4.097927425,2.87345324,4.726642091,4.842737134,5.493297314,2,1.779891438,7,2,9.799565503,9,4.686575846,8.336070151,0.606670488,0.094265968,0.208461009,0.029542617,0.270685762,0.0049421,0,0,0.063254414,0.095787362,0.31197214,0.358700632,0.461126427,0.601743576,0.861253105,0.187277383,0.118843586,0.052193083,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007830488,0.018572439,0.099422938,0.188604011,0.255156357,0.31856874,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.313396422,0.478142569,391,0
391,12830632,10,2716921,4.290358861,2.604444478,5.160515823,5.537652595,5.490941803,2,4.033224017,7,2,8.48353872,9,4.698617628,9.307956761,0.65649646,0.099240581,0.331542154,0.025290907,0.200104397,0.001515507,0,0,0.055929555,0.174598014,0.257414508,0.398575981,0.461784168,0.722057626,0.98315729,0.146454242,0.103810668,0.076574673,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000132288,0.058510157,0.061753019,0.125199155,0.200708687,0.266843647,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.254844411,0.413613435,392,0
